formula,gfa
La7Mg71Zn22,1
La8Mg67Zn25,1
La8Mg72Zn20,1
La10Mg65Zn25,1
La10Mg70Zn20,1
Mg84Mn6Y10,1
Mg85Mn0Y15,1
Mg86Mn2Y12,1
Mg86Mn4Y10,1
Mg86.5Mn6Y7.5,1
Mg87Mn8Y5,1
Mg88Mn2Y10,1
Mg88.5Mn4Y7.5,1
Mg89Mn6Y5,1
Mg91Mn4Y5,1
Mg91.5Mn6Y2.5,1
Mg82Mn8Y10,0
Mg83Mn2Y15,0
Mg84.5Mn8Y7.5,0
Mg87.5Mn10Y2.5,0
Mg89.5Mn8Y2.5,0
Mg90.5Mn2Y7.5,0
Mg93Mn2Y5,0
Mg95Mn5Y0,0
Mg77.5Mn10Y12.5,0
Mg80Mn15Y5,0
Mg81Mn4Y15,0
Mg82.5Mn10Y7.5,0
Mg85Mn15Y0,0
Mg90Mn0Y10,0
Mg90Mn10Y0,0
Mg92.5Mn7.5Y0,0
Mg93.5Mn4Y2.5,0
Mg95.5Mn2Y2.5,0
Mg0Nd60Ni40,1
Mg0Nd70Ni30,1
Mg10Nd40Ni50,1
Mg10Nd50Ni40,1
Mg10Nd60Ni30,1
Mg20Nd30Ni50,1
Mg20Nd40Ni40,1
Mg20Nd50Ni30,1
Mg20Nd60Ni20,1
Mg30Nd40Ni30,1
Mg30Nd50Ni20,1
Mg35Nd25Ni40,1
Mg40Nd20Ni40,1
Mg40Nd25Ni35,1
Mg40Nd30Ni30,1
Mg40Nd35Ni25,1
Mg45Nd15Ni40,1
Mg45Nd20Ni35,1
Mg45Nd25Ni30,1
Mg45Nd30Ni25,1
Mg45Nd35Ni20,1
Mg50Nd15Ni35,1
Mg50Nd20Ni30,1
Mg50Nd25Ni25,1
Mg50Nd30Ni20,1
Mg50Nd35Ni15,1
Mg55Nd10Ni35,1
Mg55Nd15Ni30,1
Mg55Nd20Ni25,1
Mg55Nd25Ni20,1
Mg55Nd30Ni15,1
Mg55Nd35Ni10,1
Mg60Nd10Ni30,1
Mg60Nd15Ni25,1
Mg60Nd20Ni20,1
Mg60Nd25Ni15,1
Mg60Nd30Ni10,1
Mg65Nd5Ni30,1
Mg65Nd10Ni25,1
Mg65Nd15Ni20,1
Mg65Nd20Ni15,1
Mg65Nd25Ni10,1
Mg70Nd10Ni20,1
Mg70Nd15Ni15,1
Mg70Nd20Ni10,1
Mg75Nd5Ni20,1
Mg75Nd10Ni15,1
Mg75Nd15Ni10,1
Mg75Nd20Ni5,1
Mg80Nd0Ni20,1
Mg80Nd10Ni10,1
Mg83Nd5Ni12,1
Mg85Nd5Ni10,1
Mg85Nd10Ni5,1
Mg88Nd5Ni7,1
Mg90Nd7.5Ni2.5,1
Mg0Nd30Ni70,0
Mg10Nd30Ni60,0
Mg50Nd10Ni40,0
Mg50Nd40Ni10,0
Mg80Nd15Ni5,0
Mg90Nd0Ni10,0
Mg90Nd5Ni5,0
Mg92.5Nd7.5Ni0,0
Mg0Nd40Ni60,0
Mg0Nd50Ni50,0
Mg0Nd80Ni20,0
Mg10Nd70Ni20,0
Mg20Nd70Ni10,0
Mg30Nd20Ni50,0
Mg30Nd60Ni10,0
Mg40Nd50Ni10,0
Mg70Nd0Ni30,0
Mg85Nd15Ni0,0
Mg90Nd10Ni0,0
Mg95Nd5Ni0,0
Mg97.5Nd2.5Ni0,0
Mg30Ni40Y30,1
Mg40Ni30Y30,1
Mg50Ni20Y30,1
Mg50Ni30Y20,1
Mg60Ni20Y20,1
Mg60Ni25Y15,1
Mg60Ni30Y10,1
Mg65Ni15Y20,1
Mg65Ni20Y15,1
Mg65Ni25Y10,1
Mg65Ni30Y5,1
Mg70Ni15Y15,1
Mg70Ni20Y10,1
Mg75Ni10Y15,1
Mg75Ni15Y10,1
Mg75Ni20Y5,1
Mg80Ni10Y10,1
Mg80Ni15Y5,1
Mg80Ni20Y0,1
Mg85Ni10Y5,1
Mg20Ni40Y40,1
Mg85Ni5Y10,1
Mg50Ni40Y10,0
Mg70Ni10Y20,0
Mg80Ni5Y15,0
Mg40Ni40Y20,0
Mg90Ni5Y5,0
Mg70Sn6Zn24,1
Mn0Ni33Zr67,1
Mn33Ni0.05Zr66.95,1
Mn33Ni0.1Zr66.9,1
Mn33Ni0.15Zr66.85,1
Mn33Ni0.2Zr66.8,1
Mn15Ni28.05Zr56.95,1
Mn5Ni31.35Zr63.65,1
Mn10Ni29.7Zr60.3,1
Mn20Ni26.4Zr53.6,1
Mn25Ni24.75Zr50.25,1
Mn30Ni23.1Zr46.9,1
Mn74P3Si23,1
Mn74P13Si13,1
Mn0Pd80Si20,1
Mn1Pd79Si20,1
Mn2Pd78Si20,1
Mn3Pd77Si20,1
Mn4Pd76Si20,1
Mn5Pd75Si20,1
Mn6Pd74Si20,1
Mn7Pd73Si20,1
Mo0Nb80Si20,1
Mo5Nb75Si20,1
Mo10Nb70Si20,1
Mo15Nb65Si20,1
Mo20Nb60Si20,1
Mo25Nb55Si20,1
Mo30Nb50Si20,1
Mo35Nb45Si20,0
Mo9Ni72P19,1
Mo13Ni68P19,1
Mo5Ni75P20,1
Mo7Ni73P20,1
Mo12Ni69P19,1
Mo48P20Rh32,1
Mo16P20Ru64,1
Mo32P20Ru48,1
Mo48P20Ru32,1
Mo64P20Ru16,1
Mo0Si15Zr85,1
Mo5Si15Zr80,1
Mo10Si15Zr75,1
Mo15Si15Zr70,1
Mo20Si15Zr65,1
Nb40Ni59Pd1,1
Nb40Ni57Pt3,1
Nb40Ni59Pt1,1
Nb0Ni60Ta40,1
Nb0Ni65Ta35,1
Nb0Ni70Ta30,1
Nb0Ni80Ta20,1
Nb0Ni90Ta10,1
Nb10Ni60Ta30,1
Nb15Ni60Ta25,1
Nb20Ni60Ta20,1
Nb25Ni60Ta15,1
Nb30Ni60Ta10,1
Nb35Ni60Ta5,1
Nb40Ni60Ta0,1
Nb50Ni50Ta0,1
Nb60Ni40Ta0,1
Nb0Ni50Ta50,1
Nb70Si20Ta10,1
Nb75Si20Ta5,1
Nb80Si20Ta0,1
Nb65Si20Ta15,0
Nb0Si15Ti85,1
Nb0Si20Ti80,1
Nb5Si15Ti80,1
Nb10Si15Ti75,1
Nb15Si15Ti70,1
Nb15Si17.5Ti67.5,1
Nb25Si15Ti60,1
Nb25Si17.5Ti57.5,1
Nb30Si15Ti55,1
Nb30Si17.5Ti52.5,1
Nb35Si15Ti50,1
Nb30Si12Ti58,0
Nb0Si5Ti95,0
Nb0Si10Ti90,0
Nb0Si25Ti75,0
Nb10Si10Ti80,0
Nb20Si10Ti70,0
Nb30Si10Ti60,0
Nb30Si20Ti50,0
Nb45Si15Ti40,0
Nb50Si15Ti35,0
Nb0Si13Ti87,1
Nb20Si15Ti65,1
Nb30Si14Ti56,1
Nb30Si16Ti54,1
Nb30Si18Ti52,1
Nb40Si15Ti45,1
Nb45Si15Ti40,1
Nb50Si15Ti35,1
Nb52Si18Ti30,1
Nb54Si16Ti30,1
Nb55Si15Ti30,1
Nb56Si14Ti30,1
Nb60Si15Ti25,1
Nb65Si15Ti20,1
Nb68Si17Ti15,1
Nb70Si15Ti15,1
Nb75Si15Ti10,1
Nb80Si15Ti5,1
Nb80Si20Ti0,1
Nb85Si15Ti0,1
Nb30Si13Ti57,0
Nb47Si13Ti40,0
Nb47Si25Ti28,0
Nb50Si13Ti37,0
Nb50Si25Ti25,0
Nb0Si22Ti78,1
Nb60Si20V20,1
Nb65Si20V15,1
Nb70Si20V10,1
Nb75Si20V5,1
Nb80Si20V0,1
Nb55Si20V25,0
Nb70Si20W10,1
Nb75Si20W5,1
Nb80Si20W0,1
Nb65Si20W15,0
Nb55Si20Zr25,1
Nb60Si20Zr20,1
Nb65Si20Zr15,1
Nb70Si20Zr10,1
Nb75Si20Zr5,1
Nb79Si20Zr1,1
Nb80Si20Zr0,1
Nb50Si20Zr30,0
Nb0Si13Zr87,1
Nb0Si15Zr85,1
Nb0Si17Zr83,1
Nb10Si15Zr75,1
Nb20Si15Zr65,1
Nb30Si13Zr57,1
Nb30Si15Zr55,1
Nb30Si17Zr53,1
Nb40Si9Zr51,1
Nb40Si11Zr49,1
Nb40Si13Zr47,1
Nb40Si15Zr45,1
Nb40Si17Zr43,1
Nb50Si15Zr35,1
Nb60Si15Zr25,1
Nb70Si15Zr15,1
Nb30Si9Zr61,0
Nb30Si11Zr59,0
Nb40Si7Zr53,0
Nb30Si5Zr65,0
Nb30Si7Zr63,0
Nb40Si5Zr55,0
Ni55P10Pd35,1
Ni63P20Pd17,1
Ni40P20Pd40,1
Ni80P20Pd0,1
Ni41P18Pd41,1
Ni32P20Pd48,1
Ni36.5P27Pd36.5,1
Ni37.5P25Pd37.5,1
Ni64P20Pd16,1
Ni0P19Pd81,1
Ni5P19Pd76,1
Ni10P19Pd71,1
Ni20P19Pd61,1
Ni34P18Pd48,1
Ni20P0Pd80,1
Ni42.5P15Pd42.5,1
Ni45P10Pd45,1
Ni50P0Pd50,1
Ni37P26Pd37,1
Ni38.5P23Pd38.5,1
Ni41.5P17Pd41.5,1
Ni43P14Pd43,1
Ni8P20Pd72,1
Ni24P20Pd56,1
Ni56P20Pd24,1
Ni72P20Pd8,1
Ni60P20Pd20,1
Ni15P25Pt60,1
Ni16P20Pt64,1
Ni22.5P25Pt52.5,1
Ni24P20Pt56,1
Ni30P25Pt45,1
Ni37.5P25Pt37.5,1
Ni40P20Pt40,1
Ni45P25Pt30,1
Ni48P20Pt32,1
Ni52.5P25Pt22.5,1
Ni56P20Pt24,1
Ni64P20Pt16,1
Ni32P20Pt48,0
Ni60P25Pt15,0
Ni72P20Pt8,0
Ni60P0Ta40,1
Ni62P18Ta20,1
Ni65P0Ta35,1
Ni65P5Ta30,1
Ni70P0Ta30,1
Ni72P18Ta10,1
Ni75P5Ta20,1
Ni80P0Ta20,1
Ni85P5Ta10,1
Ni90P0Ta10,1
Ni20P20Ti60,1
Ni65P20Ti15,1
Ni67P20Ti13,1
Ni70P20Ti10,1
Ni75P20Ti5,1
Ni76P20Ti4,1
Ni77P20Ti3,1
Ni80P20Ti0,1
Ni75P18W7,1
Ni77P18W5,1
Ni80P18W2,1
Ni49P2Zr49,1
Ni24P1Zr75,1
Ni24P2Zr74,1
Ni24P4Zr72,1
Ni24P6Zr70,1
Ni24P8Zr68,1
Ni1.7Pd81.8Si16.5,1
Ni4.2Pd79.3Si16.5,1
Ni6.7Pd76.8Si16.5,1
Ni10Pd73.5Si16.5,1
Ni12.5Pd71Si16.5,1
Ni15Pd68.5Si16.5,1
Ni20.9Pd62.6Si16.5,1
Ni26.7Pd56.8Si16.5,1
Ni29.2Pd54.3Si16.5,1
Ni35Pd48.5Si16.5,1
Ni40Pd43.5Si16.5,1
Ni43.4Pd40.1Si16.5,1
Ni50.1Pd33.4Si16.5,1
Ni58.5Pd25Si16.5,0
Ni20Pd60Si20,1
Ni11.7Pd71.8Si16.5,1
Ni19.2Pd64.3Si16.5,1
Ni8.2Pd73.8Si18,1
Ni16.4Pd65.6Si18,1
Ni32.8Pd49.2Si18,1
Ni49.2Pd32.8Si18,1
Ni59Pd1Ta40,1
Ni59Pd1Zr40,1
Ni59Ru1Ta40,1
Ni0Si20Ti80,1
Ni5Si15Ti80,1
Ni10Si10Ti80,1
Ni10Si15Ti75,1
Ni15Si10Ti75,1
Ni15Si15Ti70,1
Ni16Si20Ti64,1
Ni20Si5Ti75,1
Ni20Si10Ti70,1
Ni20Si15Ti65,1
Ni25Si5Ti70,1
Ni25Si10Ti65,1
Ni25Si15Ti60,1
Ni30Si0Ti70,1
Ni30Si5Ti65,1
Ni30Si10Ti60,1
Ni30Si15Ti55,1
Ni30Si20Ti50,1
Ni32Si20Ti48,1
Ni35Si0Ti65,1
Ni35Si5Ti60,1
Ni35Si10Ti55,1
Ni35Si15Ti50,1
Ni35Si20Ti45,1
Ni40Si0Ti60,1
Ni40Si5Ti55,1
Ni40Si10Ti50,1
Ni40Si15Ti45,1
Ni40Si20Ti40,1
Ni45Si15Ti40,1
Ni48Si20Ti32,1
Ni50Si10Ti40,1
Ni55Si5Ti40,1
Ni64Si20Ti16,1
Ni15Si5Ti80,0
Ni25Si0Ti75,0
Ni45Si5Ti50,0
Ni45Si10Ti45,0
Ni50Si5Ti45,0
Ni60Si0Ti40,0
Ni0Si15Ti85,0
Ni0Si25Ti75,0
Ni5Si10Ti85,0
Ni5Si20Ti75,0
Ni10Si5Ti85,0
Ni10Si20Ti70,0
Ni15Si0Ti85,0
Ni15Si20Ti65,0
Ni20Si0Ti80,0
Ni20Si20Ti60,0
Ni25Si20Ti55,0
Ni30Si30Ti40,0
Ni30Si40Ti30,0
Ni40Si30Ti30,0
Ni45Si0Ti55,0
Ni50Si0Ti50,0
Ni50Si20Ti30,0
Ni50Si30Ti20,0
Ni55Si0Ti45,0
Ni28Si16Ti56,1
Ni32Si4Ti64,1
Ni33Si0Ti67,1
Ni24Si1Zr75,1
Ni24Si2Zr74,1
Ni24Si4Zr72,1
Ni24Si6Zr70,1
Ni24Si8Zr68,1
Ni33Ti67Zr0,1
Ni50Ti0Zr50,1
Ni50Ti30Zr20,1
Ni60Ti40Zr0,1
Ni63Ti0Zr37,1
Ni33Ti0Zr67,1
Ni33Ti0.05Zr66.95,1
Ni33Ti0.1Zr66.9,1
Ni33Ti0.15Zr66.85,1
Ni33Ti0.2Zr66.8,1
Ni28.05Ti15Zr56.95,1
Ni24.75Ti25Zr50.25,1
Ni26.4Ti20Zr53.6,1
Ni29.7Ti10Zr60.3,1
Ni31.35Ti5Zr63.65,1
Ni30Ti0Zr70,1
Ni35Ti65Zr0,1
Ni70Ti0Zr30,1
Ni20V30Zr50,1
Ni22V20Zr58,1
Ni25V10Zr65,1
Ni28V0Zr72,1
Ni37V25Zr38,1
Ni40V20Zr40,1
Ni45V10Zr45,1
Ni47V30Zr23,1
Ni50V0Zr50,1
Ni54V20Zr26,1
Ni60V10Zr30,1
Ni67V0Zr33,1
Ni46V30Zr24,1
Ni50V25Zr25,1
Ni33V0Zr67,1
Ni33V0.05Zr66.95,1
Ni33V0.1Zr66.9,1
Ni33V0.15Zr66.85,1
Ni33V0.2Zr66.8,1
Ni28.05V15Zr56.95,1
Ni24.75V25Zr50.25,1
Ni26.4V20Zr53.6,1
Ni29.7V10Zr60.3,1
Ni31.35V5Zr63.65,1
Ni24V25Zr51,1
Ni29V20Zr51,1
Ni30V10Zr60,1
Ni31V5Zr64,1
Ni45V25Zr30,1
Ni48V20Zr32,1
Ni50.5V25Zr24.5,1
Ni53V20Zr27,1
Ni55V10Zr35,1
P19Pd61Ti20,1
P19Pd65Ti16,1
P19Pd73Ti8,1
P19Pd79Ti2,1
P19Pd81Ti0,1
Pd79.3Rh4.2Si16.5,1
Pd81.8Rh1.7Si16.5,1
Pd76.8Rh6.7Si16.5,0
Pd58.8Si20.6U20.6,1
Ru0Si15Zr85,1
Ru10Si15Zr75,1
Si6Sn9Zr85,1
Si13Sn0Zr87,1
Si15Sn0Zr85,1
Si17Sn0Zr83,1
Si15Ta0Ti85,1
Si15Ta10Ti75,1
Si15Ta20Ti65,1
Si15Ta30Ti55,1
Si15Ta40Ti45,1
Si15Ta0Zr85,1
Si15Ta10Zr75,1
Si15Ta20Zr65,1
Si15Ta30Zr55,1
Si15Ta40Zr45,1
Si15Ti55V30,1
Si15Ti60V25,1
Si15Ti65V20,1
Si15Ti70V15,1
Si15Ti75V10,1
Si15Ti80V5,1
Si15Ti85V0,1
Si20Ti70V10,1
Si20Ti75V5,1
Si20Ti80V0,1
Si5Ti95V0,0
Si10Ti70V20,0
Si10Ti85V5,0
Si10Ti90V0,0
Si15Ti50V35,0
Si20Ti60V20,0
Si25Ti75V0,0
Si15Ti45V40,1
Si15Ti0Zr85,1
Si15Ti5Zr80,1
Si15Ti10Zr75,1
Si15Ti15Zr70,1
Si15Ti20Zr65,1
Si15Ti25Zr60,1
Si15Ti30Zr55,1
Si15Ti35Zr50,1
Si15Ti40Zr45,1
Si15Ti45Zr40,1
Si15Ti50Zr35,1
Si15Ti55Zr30,1
Si15Ti60Zr25,1
Si15Ti65Zr20,1
Si15Ti70Zr15,1
Si15Ti75Zr10,1
Si15Ti80Zr5,1
Si15Ti85Zr0,1
Si0Ti15Zr85,1
Si0Ti20Zr80,1
Si0Ti22Zr78,1
Si5Ti12Zr83,1
Si5Ti15Zr80,1
Si5Ti20Zr75,1
Si5Ti23Zr72,1
Si10Ti10Zr80,1
Si10Ti15Zr75,1
Si10Ti20Zr70,1
Si10Ti24Zr66,1
Si13Ti0Zr87,1
Si15Ti9Zr76,1
Si20Ti9Zr71,1
Si20Ti15Zr65,1
Si20Ti20Zr60,1
Si20Ti25Zr55,1
Si25Ti8Zr67,1
Si25Ti15Zr60,1
Si25Ti20Zr55,1
Si25Ti25Zr50,1
Si30Ti8Zr62,1
Si30Ti15Zr55,1
Si30Ti20Zr50,1
Si30Ti26Zr44,1
Si35Ti8Zr57,1
Si35Ti15Zr50,1
Si35Ti20Zr45,1
Si35Ti26Zr39,1
Si40Ti8Zr52,1
Si40Ti15Zr45,1
Si40Ti20Zr40,1
Si40Ti26Zr34,1
Si45Ti8Zr47,1
Si45Ti15Zr40,1
Si45Ti20Zr35,1
Si45Ti25Zr30,1
Si50Ti8Zr42,1
Si50Ti15Zr35,1
Si50Ti20Zr30,1
Si50Ti25Zr25,1
Si55Ti9Zr36,1
Si55Ti15Zr30,1
Si55Ti20Zr25,1
Si55Ti24Zr21,1
Si60Ti9Zr31,1
Si60Ti15Zr25,1
Si60Ti20Zr20,1
Si60Ti24Zr16,1
Si65Ti10Zr25,1
Si65Ti15Zr20,1
Si65Ti20Zr15,1
Si65Ti23Zr12,1
Si70Ti11Zr19,1
Si70Ti15Zr15,1
Si70Ti20Zr10,1
Si70Ti22Zr8,1
Si75Ti12Zr13,1
Si75Ti15Zr10,1
Si75Ti20Zr5,1
Si75Ti22Zr3,1
Si80Ti14Zr6,1
Si80Ti15Zr5,1
Si80Ti20Zr0,1
Si85Ti15Zr0,1
Si0Ti90Zr10,0
Si82Ti8Zr10,0
Si84Ti6Zr10,0
Si86Ti4Zr10,0
Si88Ti2Zr10,0
Si15V0Zr85,1
Si15V10Zr75,1
Si15V20Zr65,1
Si15V30Zr55,1
Si15V40Zr45,1
Si15W0Zr85,1
Si1510Zr75,1
Ag28Cu30Fe42,1
Ag29Cu30Fe41,1
Ag30Cu30Fe40,1
Ag38Cu22Fe40,1
Ag41Cu23Fe36,1
Ag46Cu12Fe42,1
Ag21Cu42Fe37,0
Ag22Cu41Fe37,0
Ag26Cu44Fe30,0
Ag29Cu31Fe40,0
Ag31Cu37Fe32,0
Ag36Cu30Fe34,0
Ag40Cu12Fe48,0
Ag40Cu40Fe20,0
Ag40Cu47Fe13,0
Ag0Cu32Fe68,0
Ag0Cu54Fe46,0
Ag0Cu63Fe37,0
Ag0Cu70Fe30,0
Ag0Cu71Fe29,0
Ag0Cu76Fe24,0
Ag0Cu90Fe10,0
Ag11Cu38Fe51,0
Ag13Cu32Fe55,0
Ag15Cu49Fe36,0
Ag15Cu83Fe2,0
Ag17Cu20Fe63,0
Ag17Cu41Fe42,0
Ag22Cu51Fe27,0
Ag23Cu10Fe67,0
Ag24Cu31Fe45,0
Ag25Cu25Fe50,0
Ag26Cu23Fe51,0
Ag27Cu31Fe42,0
Ag27Cu73Fe0,0
Ag28Cu45Fe27,0
Ag31Cu49Fe20,0
Ag31Cu55Fe14,0
Ag32Cu66Fe2,0
Ag37Cu6Fe57,0
Ag42Cu0Fe58,0
Ag48Cu0Fe52,0
Ag48Cu52Fe0,0
Ag49Cu29Fe22,0
Ag50Cu0Fe50,0
Ag51Cu13Fe36,0
Ag52Cu0Fe48,0
Ag55Cu0Fe45,0
Ag58Cu32Fe10,0
Ag61Cu0Fe39,0
Ag62Cu30Fe8,0
Ag63Cu0Fe37,0
Ag63Cu8Fe29,0
Ag67Cu0Fe33,0
Ag70Cu0Fe30,0
Ag84Cu0Fe16,0
Ag31Cu31Fe38,1
Al65Cu15Fe20,1
Al71Cu14Fe15,1
Al90Cu5Fe5,1
Al62Cu21Fe17,0
Al69Cu18Fe13,0
Al70Cu16Fe14,0
Al73Cu14Fe13,0
Al78Cu15Fe7,0
Al50Cu30Fe20,0
Al64Cu23Fe13,0
Al62.5Cu25Fe12.5,0
Al80Fe10Gd10,1
Al81.8Fe9.1Gd9.1,1
Al83.6Fe8.2Gd8.2,1
Al85.4Fe7.3Gd7.3,1
Al87.2Fe6.4Gd6.4,1
Al89Fe5.5Gd5.5,1
Al70Fe14Ni16,1
Al70Fe15Ni15,1
Al70Fe16Ni14,1
Al70Fe20Ni10,1
Al72Fe14Ni14,1
Al79Fe7Ni14,1
Al82Fe15Ni3,1
Al84Fe8Ni8,1
Al72Fe13Ni15,0
Al57Fe27Ni16,0
Al65Fe15Ni20,0
Al65Fe21Ni14,0
Al67Fe21Ni12,0
Al26Mg18Ti56,1
Al28Mg22Ti50,1
Al28Mg27Ti45,1
Al29Mg13Ti58,1
Al33Mg6Ti61,1
Al33Mg13Ti54,1
Al37Mg10Ti53,1
Al39Mg7Ti54,1
Al40Mg12Ti48,1
Al40Mg18Ti42,1
Al44Mg7Ti49,1
Al45Mg2Ti53,1
Al46Mg0Ti54,1
Al47Mg9Ti44,1
Al50Mg15Ti35,1
Al52Mg10Ti38,1
Al53Mg15Ti32,1
Al57Mg0Ti43,1
Al57Mg7Ti36,1
Al57Mg11Ti32,1
Al60Mg11Ti29,1
Al60Mg12Ti28,1
Al62Mg0Ti38,1
Al63Mg3Ti34,1
Al66Mg0Ti34,1
Al66Mg5Ti29,1
Al68Mg0Ti32,1
Al68Mg12Ti20,1
Al21Mg27Ti52,0
Al24Mg28Ti48,0
Al27Mg30Ti43,0
Al30Mg27Ti43,0
Al36Mg0Ti64,0
Al36Mg15Ti49,0
Al37Mg20Ti43,0
Al47Mg17Ti36,0
Al55Mg18Ti27,0
Al55Mg23Ti22,0
Al60Mg13Ti27,0
Al68Mg13Ti19,0
Al70Mg3Ti27,0
Al77Mg3Ti20,0
Al84Mg0Ti16,0
Al0Mg0Ti1,0
Al0Mg52Ti48,0
Al0Mg77Ti23,0
Al0Mg83Ti17,0
Al0Mg1Ti0,0
Al5Mg60Ti35,0
Al6Mg66Ti28,0
Al9Mg41Ti50,0
Al9Mg51Ti40,0
Al11Mg22Ti67,0
Al14Mg46Ti40,0
Al15Mg31Ti54,0
Al16Mg23Ti61,0
Al19Mg46Ti35,0
Al20Mg36Ti44,0
Al20Mg39Ti41,0
Al23Mg17Ti60,0
Al50Mg22Ti28,0
Al67Mg33Ti0,0
Al85Mg15Ti0,0
Al87Mg0Ti13,0
Al100Mg0Ti0,0
Al53Mo31Si16,1
Al54Mo46Si0,1
Al63Mo31Si6,1
Al66Mo34Si0,1
Al34Mo45Si21,1
Al0Ni28Ti72,1
Al0Ni38Ti62,1
Al0Ni63Ti37,1
Al0Ni68Ti32,1
Al18Ni42Ti40,1
Al23Ni35Ti42,1
Al25Ni30Ti45,1
Al26Ni44Ti30,1
Al29Ni29Ti42,1
Al29Ni52Ti19,1
Al30Ni25Ti45,1
Al35Ni7Ti58,1
Al35Ni48Ti17,1
Al36Ni19Ti45,1
Al36Ni28Ti36,1
Al38Ni30Ti32,1
Al38Ni32Ti30,1
Al40Ni37Ti23,1
Al40Ni44Ti16,1
Al42Ni14Ti44,1
Al43Ni17Ti40,1
Al43Ni35Ti22,1
Al44Ni14Ti42,1
Al45Ni7Ti48,1
Al45Ni25Ti30,1
Al45Ni42Ti13,1
Al46Ni0Ti54,1
Al47Ni37Ti16,1
Al50Ni25Ti25,1
Al51Ni7Ti42,1
Al52Ni11Ti37,1
Al53Ni25Ti22,1
Al54Ni12Ti34,1
Al57Ni0Ti43,1
Al57Ni17Ti26,1
Al59Ni0Ti41,1
Al59Ni9Ti32,1
Al60Ni30Ti10,1
Al62Ni0Ti38,1
Al63Ni14Ti23,1
Al66Ni0Ti34,1
Al67Ni10Ti23,1
Al68Ni0Ti32,1
Al70Ni17Ti13,1
Al72Ni17Ti11,1
Al0Ni72Ti28,0
Al36Ni0Ti64,0
Al54Ni41Ti5,0
Al90Ni0Ti10,0
Al0Ni0Ti1,0
Al0Ni84Ti16,0
Al0Ni1Ti0,0
Al28Ni72Ti0,0
Al41Ni54Ti5,0
Al92Ni0Ti8,0
Al1Ni0Ti0,0
B10F11Fe79,1
B10F12Fe78,1
B10F13Fe77,1
B16F2Fe82,1
B17F2Fe81,1
B17.5F17.5Fe65,1
B18F7Fe75,1
B19F0Fe81,1
B20F1.5Fe78.5,1
B20F15Fe65,1
B21F0Fe79,1
B22.5F12.5Fe65,1
B24F0Fe76,1
B25F15Fe60,1
B29F0Fe71,1
B31.5F3.5Fe65,1
B35F0Fe65,1
B35F5Fe60,1
B37F0Fe63,1
B38F2Fe60,1
B39F0Fe61,1
B7F33Fe60,0
B8F33Fe59,0
B10F31Fe59,0
B14F28Fe58,0
B18F26Fe56,0
B4F16Fe80,0
B5F0Fe95,0
B6F5Fe89,0
B7F2Fe91,0
B2.3Fe87.9Hf9.8,1
B12Fe86N2,1
B20Fe74N6,1
B24Fe66N10,1
B24.5Fe52.5N23,1
B32Fe36N32,1
B33Fe42N25,1
B38Fe20N42,1
B29Fe64N7,1
B9.4Fe80.3Nb10.3,1
B11Fe79.9Nb9.1,1
B11.3Fe81.1Nb7.6,1
B11.5Fe79.6Nb8.9,1
B12.9Fe77.5Nb9.6,1
B13.1Fe79.9Nb7,1
B13.1Fe80Nb6.9,1
B13.2Fe77.5Nb9.3,1
B13.2Fe78.5Nb8.3,1
B13.2Fe79.5Nb7.3,1
B13.4Fe77Nb9.6,1
B13.8Fe78.4Nb7.8,1
B14.2Fe77.5Nb8.3,1
B14.2Fe78.1Nb7.7,1
B14.3Fe78.7Nb7,1
B14.5Fe80.2Nb5.3,1
B15Fe75.2Nb9.8,1
B15Fe77.9Nb7.1,1
B15.2Fe77.5Nb7.3,1
B15.3Fe76Nb8.7,1
B17Fe75Nb8,1
B17.2Fe76Nb6.8,1
B9.5Fe83Nb7.5,0
B9.5Fe83.4Nb7.1,0
B10.6Fe82.3Nb7.1,0
B13Fe81.5Nb5.5,0
B9Fe85.5Nb5.5,0
B13Fe79Nb8,1
B0Fe65Nd35,1
B0Fe70Nd30,1
B0Fe90Nd10,1
B10Fe70Nd20,1
B7.5Fe82.5Nd10,1
B15Fe70Nd15,1
B15Fe85Ni0,1
B18Fe77Sm5,1
B19.7Fe79Sm1.3,1
B18Fe77Tb5,1
B19.7Fe79Tb1.3,1
B0Fe85Zr15,1
B2.5Fe89.5Zr8,1
B4.5Fe84Zr11.5,1
B8.5Fe84.5Zr7,1
B14.5Fe80Zr5.5,1
B21Fe75Zr4,1
B7Fe90Zr3,0
B0Fe93Zr7,0
B4Fe93Zr3,0
B0Mo60Ru40,1
B8Mo55.5Ru36.5,1
B15Mo51Ru34,1
B24Mo46Ru30,1
Ce0Cu28Yb72,1
Ce0Cu78Yb22,1
Ce0Cu82Yb18,1
Ce20.56Cu51.02Yb28.42,1
Ce25.73Cu54.05Yb20.22,1
Co73Fe12Nb15,1
Co79Fe6Nb15,1
Co81Fe4Nb15,1
Co83Fe2Nb15,1
Co85Fe0Nb15,1
Co12.5Fe72.5Nb15,1
Co25Fe60Nb15,1
Co42.5Fe42.5Nb15,1
Co59Fe26Nb15,1
Co75Fe10Nb15,1
Co81.5Fe3.5Nb15,1
Co7Fe63Tb30,1
Co8.5Fe76.5Tb15,1
Co66Mn19Nb15,1
Co73Mn12Nb15,1
Co75Mn10Nb15,1
Co77Mn8Nb15,1
Co79Mn6Nb15,1
Co81Mn4Nb15,1
Co83Mn2Nb15,1
